epoch, time, loss1, loss2, loss3, loss4, total_loss
187, 26.590, 0.0225127600, 0.0030531525, 0.0000334368, 0.3481161296, 0.0255993493
188, 26.708, 0.0222442877, 0.0030276894, 0.0000345987, 0.3457332551, 0.0253065750
189, 26.855, 0.0234517343, 0.0030134348, 0.0000343987, 0.3445889950, 0.0264995694
190, 27.016, 0.0225096717, 0.0029899760, 0.0000428103, 0.3469265997, 0.0255424585
191, 27.151, 0.0218959227, 0.0029424091, 0.0000585141, 0.3473242223, 0.0248968452
192, 27.276, 0.0215052906, 0.0029460595, 0.0000442906, 0.3453963697, 0.0244956408
193, 27.414, 0.0231893659, 0.0029500064, 0.0000351971, 0.3468361497, 0.0261745695
194, 27.555, 0.0219767857, 0.0029699954, 0.0000390246, 0.3490784168, 0.0249858052
195, 27.709, 0.0224074088, 0.0029737628, 0.0000420683, 0.3466777802, 0.0254232399
196, 27.879, 0.0218837429, 0.0029385295, 0.0000510467, 0.3447918594, 0.0248733182
197, 28.000, 0.0217807367, 0.0028947294, 0.0000557403, 0.3443010151, 0.0247312058
198, 28.127, 0.0224335268, 0.0029201985, 0.0000377557, 0.3444671035, 0.0253914818
199, 28.249, 0.0223514289, 0.0029772595, 0.0000342091, 0.3429326415, 0.0253628977
200, 28.370, 0.0225633048, 0.0029601217, 0.0000305699, 0.3422554731, 0.0255539957
201, 28.535, 0.0221477617, 0.0028921524, 0.0000576646, 0.3478797376, 0.0250975788
202, 28.658, 0.0217182282, 0.0029242495, 0.0000565851, 0.3445042372, 0.0246990640
203, 28.788, 0.0221479665, 0.0029103092, 0.0000440344, 0.3482025862, 0.0251023099
204, 28.918, 0.0214826912, 0.0029107037, 0.0000354657, 0.3475558162, 0.0244288612
205, 29.065, 0.0211754926, 0.0028743588, 0.0000450259, 0.3452654481, 0.0240948778
206, 29.186, 0.0218542553, 0.0029234760, 0.0000409240, 0.3450112939, 0.0248186551
207, 29.304, 0.0214881711, 0.0029489633, 0.0000299406, 0.3444788158, 0.0244670752
208, 29.462, 0.0226021856, 0.0029001567, 0.0000412011, 0.3453577161, 0.0255435444
209, 29.593, 0.0222698115, 0.0028367406, 0.0000567345, 0.3463572264, 0.0251632873
210, 29.724, 0.0219233390, 0.0029013986, 0.0000274186, 0.3460295498, 0.0248521566
211, 29.853, 0.0211666021, 0.0029306544, 0.0000307905, 0.3452548683, 0.0241280477
212, 29.979, 0.0212792903, 0.0028889906, 0.0000270390, 0.3433868289, 0.0241953190
213, 30.103, 0.0211359803, 0.0028361788, 0.0000521030, 0.3436815739, 0.0240242630
214, 30.232, 0.0209224056, 0.0028357664, 0.0000638743, 0.3424678743, 0.0238220468
215, 30.356, 0.0212517083, 0.0028587067, 0.0000355720, 0.3443469703, 0.0241459869
216, 30.477, 0.0212056078, 0.0028600451, 0.0000294286, 0.3467023671, 0.0240950808
