epoch, time, loss1, loss2, loss3, loss4, total_loss
134, 27.889, 0.0425799675, 0.0076062572, 0.0000232153, 0.3250902891, 0.0502094403
135, 28.254, 0.0410679430, 0.0076383366, 0.0000258441, 0.3264802694, 0.0487321205
136, 28.614, 0.0444053002, 0.0076883147, 0.0000338285, 0.3245707154, 0.0521274433
137, 28.835, 0.0415451564, 0.0077073271, 0.0000498364, 0.3251509368, 0.0493023209
138, 29.026, 0.0414439365, 0.0077466802, 0.0001236729, 0.3250196576, 0.0493142903
139, 29.214, 0.0411956646, 0.0076882397, 0.0004510755, 0.3245197535, 0.0493349805
140, 29.415, 0.0393076465, 0.0076908795, 0.0005312554, 0.3226097822, 0.0475297831
141, 29.605, 0.0408170670, 0.0075435014, 0.0006353332, 0.3243343830, 0.0489959009
142, 29.814, 0.0460636206, 0.0074695260, 0.0000732122, 0.3257400095, 0.0536063612
143, 30.015, 0.0414834023, 0.0074194665, 0.0001012129, 0.3261932135, 0.0490040816
144, 30.214, 0.0419950858, 0.0074851150, 0.0000668471, 0.3243701458, 0.0495470464
145, 30.461, 0.0411688276, 0.0075298948, 0.0000285892, 0.3247151971, 0.0487273112
146, 30.781, 0.0414002575, 0.0074983388, 0.0000296403, 0.3259593248, 0.0489282385
147, 31.052, 0.0412666202, 0.0074807764, 0.0000278937, 0.3244913220, 0.0487752929
148, 31.263, 0.0388179347, 0.0073965471, 0.0000410493, 0.3244227171, 0.0462555327
149, 31.460, 0.0415402204, 0.0072482084, 0.0000273982, 0.3260128498, 0.0488158278
150, 31.641, 0.0413307175, 0.0071227732, 0.0000224437, 0.3249872625, 0.0484759361
151, 31.923, 0.0410916060, 0.0071006883, 0.0000394520, 0.3235322535, 0.0482317433
152, 32.205, 0.0408420004, 0.0069293510, 0.0000375151, 0.3232712746, 0.0478088632
153, 32.434, 0.0409928970, 0.0068401368, 0.0000300512, 0.3247235417, 0.0478630848
154, 32.630, 0.0391608551, 0.0068849213, 0.0000236875, 0.3222465813, 0.0460694656
155, 32.872, 0.0399479568, 0.0068469658, 0.0000352621, 0.3239045739, 0.0468301848
156, 33.124, 0.0388114862, 0.0067828652, 0.0000417043, 0.3234059513, 0.0456360541
157, 33.473, 0.0396194682, 0.0068714623, 0.0000335058, 0.3235486448, 0.0465244353
158, 33.777, 0.0423152149, 0.0067249727, 0.0000306452, 0.3244523704, 0.0490708314
159, 34.075, 0.0398180373, 0.0067046592, 0.0000327456, 0.3230597973, 0.0465554409
160, 34.381, 0.0410154946, 0.0067091463, 0.0000183468, 0.3239522576, 0.0477429889
161, 34.621, 0.0390398689, 0.0065821800, 0.0000279531, 0.3240508139, 0.0456500053
162, 34.818, 0.0396220721, 0.0066595599, 0.0000249121, 0.3248307705, 0.0463065431
163, 35.029, 0.0403225832, 0.0065414794, 0.0000256843, 0.3226855397, 0.0468897484
164, 35.289, 0.0392277800, 0.0065377192, 0.0000359770, 0.3247621655, 0.0458014756
165, 35.727, 0.0395165049, 0.0064581800, 0.0000522398, 0.3230144382, 0.0460269265
166, 36.022, 0.0415077768, 0.0064628124, 0.0002299363, 0.3252746165, 0.0482005253
167, 36.249, 0.0406641811, 0.0065051597, 0.0002409954, 0.3243056536, 0.0474103391
168, 36.472, 0.0388532244, 0.0065598949, 0.0008850216, 0.3257793486, 0.0462981388
169, 36.668, 0.0400588997, 0.0064512389, 0.0000615803, 0.3260743320, 0.0465717167
170, 36.889, 0.0406298265, 0.0064001735, 0.0000762364, 0.3211870193, 0.0471062399
171, 37.146, 0.0399903208, 0.0063244347, 0.0000512042, 0.3236527741, 0.0463659577
172, 37.351, 0.0396049246, 0.0063073281, 0.0001002820, 0.3225988746, 0.0460125320
173, 37.529, 0.0400481448, 0.0063130152, 0.0000447577, 0.3228900433, 0.0464059189
174, 37.721, 0.0404103808, 0.0063112527, 0.0000277329, 0.3238176107, 0.0467493646
175, 37.906, 0.0379130803, 0.0062808688, 0.0000212535, 0.3253490627, 0.0442152023
